raw_sentence,corpus_name,clean_sentence_training,tokenized,clean_sentence_EDA,label
@USER I'm with ya I played the beta last night I'm a fan since bad company 2 mind u and that <b>shit</b> was fucking awful other than the gunplay which I was fine with the graphics themself are spooky as hell it's too bright for me makes me nauseous,Abusive_Swearing,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,I 'm ya I played beta last night I 'm fan since bad company 2 mind u  shit  fucking awful gunplay I fine graphics themself spooky hell 's bright makes nauseous ,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,0
@USER I'm with ya I played the beta last night I'm a fan since bad company 2 mind u and that shit was <b>fucking</b> awful other than the gunplay which I was fine with the graphics themself are spooky as hell it's too bright for me makes me nauseous,Abusive_Swearing,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit  fucking  awful gunplay I fine graphics themself spooky hell 's bright makes nauseous ,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,0
@USER I'm with ya I played the beta last night I'm a fan since bad company 2 mind u and that shit was fucking awful other than the gunplay which I was fine with the graphics themself are spooky as <b>hell</b> it's too bright for me makes me nauseous,Abusive_Swearing,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphics themself spooky  hell  's bright makes nauseous ,I 'm ya I played beta last night I 'm fan since bad company 2 mind u shit fucking awful gunplay I fine graphic themself spooky hell 's bright make nauseous,0
"@USER @USER Whenever I see Get out there and vote"" it makes me think liberals are trying to rally their voters because @USER historically have much lower turnout numbers than @USER ers. Then I see it is about Asians and think to myself <b>hell</b> they ju",Abusive_Swearing,Whenever I see Get vote make think liberal trying rally voter historically much lower turnout number er Then I see Asians think hell ju,Whenever I see Get vote '' makes think liberals trying rally voters historically much lower turnout numbers ers . Then I see Asians think  hell  ju ,Whenever I see Get vote make think liberal trying rally voter historically much lower turnout number er Then I see Asians think hell ju,0
@USER He had to <b>fuck</b> up. You can only give a guy so many chances no matter how talented he is,Abusive_Swearing,He fuck You give guy many chance matter talented,He  fuck  . You give guy many chances matter talented ,He fuck You give guy many chance matter talented,0
"@USER The comments that we should pity her because she is obviously not mentally well <b>piss</b> me off to no extent. If a POC did this they would not be concerned"" about their mental well being.""",Abusive_Swearing,The comment pity obviously mentally well piss extent If POC would concerned mental well,The comments pity obviously mentally well  piss  extent . If POC would concerned '' mental well . '' ,The comment pity obviously mentally well piss extent If POC would concerned mental well,0
@USER Haha great ending. Modern #Antifa is THE most embarrassing movement since “Nu” Metal in the late 90s. These kids will look back the same way ex limp biscuit fans do and say what the <b>fuck</b> was I thinking!?!,Abusive_Swearing,Haha great ending Modern Antifa THE embarrassing movement since “ Nu ” Metal late 90 These kid look back way ex limp biscuit fan say fuck I thinking,Haha great ending . Modern # Antifa THE embarrassing movement since “ Nu ” Metal late 90s . These kids look back way ex limp biscuit fans say  fuck  I thinking ! ? ! ,Haha great ending Modern Antifa THE embarrassing movement since “ Nu ” Metal late 90 These kid look back way ex limp biscuit fan say fuck I thinking,0
"2/2 More from Mark Judge,Kavanaugh's bro:liberals are trying to take our fun away... Brent Musburger can’t call a hot girl hot... Obama wants to outlaw guns because it’s all about the children.The children,the children...No one can belch because of the <b>fucking</b> children"" URL",Abusive_Swearing,2/2 More Mark Judge Kavanaugh 's bro liberal trying take fun away Brent Musburger ’ call hot girl hot Obama want outlaw gun ’ children.The child child No one belch fucking child URL,"2/2 More Mark Judge , Kavanaugh 's bro : liberals trying take fun away ... Brent Musburger ’ call hot girl hot ... Obama wants outlaw guns ’ children.The children , children ... No one belch  fucking  children '' URL ",2/2 More Mark Judge Kavanaugh 's bro liberal trying take fun away Brent Musburger ’ call hot girl hot Obama want outlaw gun ’ children.The child child No one belch fucking child URL,0
@USER @USER Mbappe is bang average...would <b>shit</b> bricks in PL...glad for him he is in a league which is absolute joke,Abusive_Swearing,Mbappe bang average would shit brick PL glad league absolute joke,Mbappe bang average ... would  shit  bricks PL ... glad league absolute joke ,Mbappe bang average would shit brick PL glad league absolute joke,0
@USER <b>shit</b> jamming Ju,Abusive_Swearing,shit jamming Ju, shit  jamming Ju ,shit jamming Ju,0
"@USER @USER Ol'Bob sez...White existence is a Crime !"" Alrighty then...another Country to scratch off the""Tourist Destination List"" South Africa can now join Cuba, Venezuela and the entire European Union...I'm liking Poland more and more everyday, even Ru",Abusive_Swearing,Ol'Bob sez White existence Crime Alrighty another Country scratch Tourist Destination List South Africa join Cuba Venezuela entire European Union I 'm liking Poland everyday even Ru,"Ol'Bob sez ... White existence Crime ! '' Alrighty ... another Country scratch '' Tourist Destination List '' South Africa join Cuba , Venezuela entire European Union ... I 'm liking Poland everyday , even Ru ",Ol'Bob sez White existence Crime Alrighty another Country scratch Tourist Destination List South Africa join Cuba Venezuela entire European Union I 'm liking Poland everyday even Ru,0
@USER @USER I believe he is doing great with the @USER is finding out how hard it is to actually work with a team that can’t cheat and get away with it...what a terrible place to find that out...the <b>asshole</b> of America,Abusive_Swearing,I believe great finding hard actually work team ’ cheat get away terrible place find asshole America,I believe great finding hard actually work team ’ cheat get away ... terrible place find ...  asshole  America ,I believe great finding hard actually work team ’ cheat get away terrible place find asshole America,1
@USER <b>hell</b> no!!!,Abusive_Swearing,hell, hell  ! ! ! ,hell,0
@USER @USER @USER <b>damn</b> right. URL URL,Abusive_Swearing,damn right URL URL, damn  right . URL URL ,damn right URL URL,0
@USER *he screams and releases 20 gallons of <b>cum</b> with enough pressure to make at least 2 gallons squirt from his big brother's mouth*,Abusive_Swearing,scream release 20 gallon cum enough pressure make least 2 gallon squirt big brother 's mouth,* screams releases 20 gallons  cum  enough pressure make least 2 gallons squirt big brother 's mouth * ,scream release 20 gallon cum enough pressure make least 2 gallon squirt big brother 's mouth,0
@USER @USER Are you kidding me? I’m so <b>pissed</b> for you. He is a sorry excuse for a human being.,Abusive_Swearing,Are kidding I ’ pissed He sorry excuse human,Are kidding ? I ’  pissed  . He sorry excuse human . ,Are kidding I ’ pissed He sorry excuse human,0
"@USER @USER @USER @USER @USER @USER Talks about the idea of Anonymous"" then turns it into ""in general it's about bla bla bla"" because when it comes to you and your buddies making no profit doesn't apply? Then claims he ""fought against Antifa"" yet now supp",Abusive_Swearing,Talks idea Anonymous turn general 's bla bla bla come buddy making profit n't apply Then claim fought Antifa yet supp,Talks idea Anonymous '' turns `` general 's bla bla bla '' comes buddies making profit n't apply ? Then claims `` fought Antifa '' yet supp ,Talks idea Anonymous turn general 's bla bla bla come buddy making profit n't apply Then claim fought Antifa yet supp,0
@USER <b>hell</b> no#MAGA 🇺🇸🇺🇸🇺🇸🇺🇸,Abusive_Swearing,hell MAGA 🇺🇸🇺🇸🇺🇸🇺🇸, hell  # MAGA 🇺🇸🇺🇸🇺🇸🇺🇸 ,hell MAGA ,0
@USER @USER @USER No he was not! He scary as <b>hell</b> thats what he is!,Abusive_Swearing,No He scary hell thats,No ! He scary  hell  thats ! ,No He scary hell thats,0
@USER @USER @USER @USER @USER @USER So she is desecrating graves with the best intentions no wonder Jeremy wants her speaking. he wants Jewish membership to know exactly what he thinks of them. I reiterate an absolute <b>shit</b> of a human being no offen,Abusive_Swearing,So desecrating graf best intention wonder Jeremy want speaking want Jewish membership know exactly think I reiterate absolute shit human offen,So desecrating graves best intentions wonder Jeremy wants speaking . wants Jewish membership know exactly thinks . I reiterate absolute  shit  human offen ,So desecrating graf best intention wonder Jeremy want speaking want Jewish membership know exactly think I reiterate absolute shit human offen,0
@USER Is this <b>nigga</b> really back to dying his hair 2445times in one comeback 😂😂😂,Abusive_Swearing,Is nigga really back dying hair 2445times one comeback 😂😂😂,Is  nigga  really back dying hair 2445times one comeback 😂😂😂 ,Is nigga really back dying hair 2445times one comeback ,0
@USER @USER Possive dumb <b>ass</b>,Abusive_Swearing,Possive dumb as,Possive dumb  ass  ,Possive dumb as,1
@USER @USER URL Let me give you something your wife can't :P <b>cum</b> join me live now x,Abusive_Swearing,URL Let give something wife ca n't P cum join live x,URL Let give something wife ca n't : P  cum  join live x ,URL Let give something wife ca n't P cum join live x,0
@USER @USER It started when those with money realized their future dreams for business could NOW come true by seeing your <b>ass</b> was on the short list.,Abusive_Swearing,It started money realized future dream business could NOW come true seeing as short list,It started money realized future dreams business could NOW come true seeing  ass  short list . ,It started money realized future dream business could NOW come true seeing as short list,0
@USER Haley thanx! you know how to brighten up my <b>shitty</b> day😘,Abusive_Swearing,Haley thanx know brighten shitty day😘,Haley thanx ! know brighten  shitty  day😘 ,Haley thanx know brighten shitty day,0
@USER Also - Didn’t he just flat-out stop showing up to set for the Freddie Mercury biopic? That <b>shit</b> should kill his career...and here he is getting another gig!,Abusive_Swearing,Also Didn ’ flat-out stop showing set Freddie Mercury biopic That shit kill career getting another gig,Also - Didn ’ flat-out stop showing set Freddie Mercury biopic ? That  shit  kill career ... getting another gig ! ,Also Didn ’ flat-out stop showing set Freddie Mercury biopic That shit kill career getting another gig,0
@USER never trusted his <b>ass</b>,Abusive_Swearing,never trusted as,never trusted  ass  ,never trusted as,0
@USER BONO IS AN <b>asshole</b>,Abusive_Swearing,BONO IS AN asshole,BONO IS AN  asshole  ,BONO IS AN asshole,1
@USER Lake show <b>fuck</b> Corey Harris,Abusive_Swearing,Lake show fuck Corey Harris,Lake show  fuck  Corey Harris ,Lake show fuck Corey Harris,1
@USER @USER Issss <b>nigga</b> fall asleep on soft after this,Abusive_Swearing,Issss nigga fall asleep soft,Issss  nigga  fall asleep soft ,Issss nigga fall asleep soft,0
@USER @USER Why the <b>hell</b> would you want gun control if you think Trump's a tyrant?,Abusive_Swearing,Why hell would want gun control think Trump 's tyrant,Why  hell  would want gun control think Trump 's tyrant ? ,Why hell would want gun control think Trump 's tyrant,0
@USER @USER Pssst Bono's <b>ass</b>,Abusive_Swearing,Pssst Bono 's as,Pssst Bono 's  ass  ,Pssst Bono 's as,0
@USER <b>hell</b> ya she is,Abusive_Swearing,hell ya, hell  ya ,hell ya,0
@USER <b>nigga</b> say he a stretch big 💀,Abusive_Swearing,nigga say stretch big 💀, nigga  say stretch big 💀 ,nigga say stretch big ,0
#disgusted her constituents voted liberal #LeonaAlleslev <b>fuck</b> off URL,Abusive_Swearing,disgusted constituent voted liberal LeonaAlleslev fuck URL,# disgusted constituents voted liberal # LeonaAlleslev  fuck  URL ,disgusted constituent voted liberal LeonaAlleslev fuck URL,1
@USER @USER 🤷🏾‍♂️ if he is <b>gay</b> oh well 😂😂 he be havin mfs HOT! Lol I like how he plays,Abusive_Swearing,🤷🏾‍♂️ gay oh well 😂😂 havin mf HOT Lol I like play,🤷🏾‍♂️  gay  oh well 😂😂 havin mfs HOT ! Lol I like plays ,🤷‍ gay oh well  havin mf HOT Lol I like play,0
