corpus_name,raw_sentence,label,clean_sentence_training,clean_sentence_EDA
hate-speech-dataset,My name is SunofSvarog .,0,My name SunofSvarog ,My name SunofSvarog 
hate-speech-dataset,2508,0,,
hate-speech-dataset,Those poor kikes they cant even escape antisemetism in the country were it is punishable by death ( I am talking about palestinians ),2,Those poor kikes cant even escape antisemetism country punishable death  I talking palestinians ,Those poor kikes cant even escape antisemetism country punishable death  I talking palestinians 
hate-speech-dataset,I thought there was talk not too long ago about Putin extending the terms to stay in office ?,0,I thought talk long ago Putin extending terms stay office ,I thought talk long ago Putin extending terms stay office 
hate-speech-dataset,Or was that just a media run ...,0,Or media run ,Or media run 
hate-speech-dataset,2508,0,,
hate-speech-dataset,"Yes, before age of 10 i never saw an negro in real life , when i moved to Holland i was horrified by the amount of non-whites .",2,Yes  age  never saw negro real life  moved Holland horrified amount nonwhites ,Yes  age  never saw negro real life  moved Holland horrified amount nonwhites 
hate-speech-dataset,Jup i grew up in St.Petersburg and only saw blacks on tv .,0,Jup grew StPetersburg saw blacks tv ,Jup grew StPetersburg saw blacks tv 
hate-speech-dataset,I was so shocked to see all those blacks when i moved to Holland : S,2,I shocked see blacks moved Holland  S,I shocked see blacks moved Holland  S
hate-speech-dataset,Yea like the resistance the Christian Churches put up against the communists right ?,0,Yea like resistance Christian Churches put communists right ,Yea like resistance Christian Churches put communists right 
hate-speech-dataset,If the Orthodox Churches had mobilized against the Reds they could have been smashed in their cradle .,0,If Orthodox Churches mobilized Reds could smashed cradle ,If Orthodox Churches mobilized Reds could smashed cradle 
hate-speech-dataset,My translation offer stands .,0,My translation offer stands ,My translation offer stands 
hate-speech-dataset,Law & Disorder : ' Missing ' toddler found in gym bag Jacksonville police looking for a missing toddler found the child alive but stuffed in a gym bag locked in the back of a car .,0,Law  Disorder   Missing  toddler found gym bag Jacksonville police looking missing toddler found child alive stuffed gym bag locked back car ,Law  Disorder   Missing  toddler found gym bag Jacksonville police looking missing toddler found child alive stuffed gym bag locked back car 
hate-speech-dataset,The child s mother has been arrested [ no need to post that ugly face ! ] http://jacksonville.com/news/crime/2010-10-13/story/law-disorder-missing-toddler-found-gym-bag,0,The child mother arrested  http  jacksonvillecomnewscrimestorylawdisordermissingtoddlerfoundgymbag,The child mother arrested  http  jacksonvillecomnewscrimestorylawdisordermissingtoddlerfoundgymbag
hate-speech-dataset,"Company recalls Chinese ginger candy because it 's also flavored with lead | candy , ginger , company - Top Stories - Asians put lead in ginger flavored candy .",0,Company recalls Chinese ginger candy s also flavored lead  candy  ginger  company  Top Stories  Asians put lead ginger flavored candy ,Company recalls Chinese ginger candy s also flavored lead  candy  ginger  company  Top Stories  Asians put lead ginger flavored candy 
hate-speech-dataset,Ginger candy is sold on the internet as a relief of pregnant women 's `` morning sickness '' symptoms .,0,Ginger candy sold internet relief pregnant women s  morning sickness  symptoms ,Ginger candy sold internet relief pregnant women s  morning sickness  symptoms 
hate-speech-dataset,"Peter, these people have just been brainpolluted .",0,Peter  people brainpolluted ,Peter  people brainpolluted 
hate-speech-dataset,Hundreds of millions White people have !,0,Hundreds millions White people ,Hundreds millions White people 
hate-speech-dataset,Our task is to brainwash them ( in the literal meaning of the word ) so that they come home where they belong .,0,Our task brainwash  literal meaning word  come home belong ,Our task brainwash  literal meaning word  come home belong 
hate-speech-dataset,"I had to show this , Macedonian handball fans in Zadar , Croatia .",0,I show  Macedonian handball fans Zadar  Croatia ,I show  Macedonian handball fans Zadar  Croatia 
hate-speech-dataset,YouTube - MACEDONIAN FANS IN CROATIA And this : YouTube - Izlezi momce MACEDONIA VS GREAT BRITAIN 23.08.2010,0,YouTube  MACEDONIAN FANS IN CROATIA And  YouTube  Izlezi momce MACEDONIA VS GREAT BRITAIN ,YouTube  MACEDONIAN FANS IN CROATIA And  YouTube  Izlezi momce MACEDONIA VS GREAT BRITAIN 
hate-speech-dataset,It's a great book but I doubt you can find it in English on the Inet .,0,It s great book I doubt find English Inet ,It s great book I doubt find English Inet 
hate-speech-dataset,Try www.amazon.com or other book sellers .,0,Try  book sellers ,Try  book sellers 
hate-speech-dataset,In South Africa crime is out of hand and the Whites are bearing the brunt .,0,In South Africa crime hand Whites bearing brunt ,In South Africa crime hand Whites bearing brunt 
hate-speech-dataset,Over a million Whites have left South Africa since the Communist ANC Government came to power .,0,Over million Whites left South Africa since Communist ANC Government came power ,Over million Whites left South Africa since Communist ANC Government came power 
hate-speech-dataset,A man already accused of killing two women and suspected in the deaths of as many as 30 more was charged with raping and murdering five other victims .,0,A man already accused killing two women suspected deaths many  charged raping murdering five victims ,A man already accused killing two women suspected deaths many  charged raping murdering five victims 
hate-speech-dataset,http://www.nytimes.com/2009/09/24/us ... er = rss & emc = rss,0,http    er  rss  emc  rss,http    er  rss  emc  rss
hate-speech-dataset,Victims of Illegal Alien Crime http://www.voiac.org/report.php REPORT A CRIME .,0,Victims Illegal Alien Crime http   REPORT A CRIME ,Victims Illegal Alien Crime http   REPORT A CRIME 
hate-speech-dataset,"Save this website in your favorites , and spread it around .",0,Save website favorites  spread around ,Save website favorites  spread around 
hate-speech-dataset,Encourage others to report all crimes of Criminal Aliens to this site so that they can get an ongoing tally of the whole blasted scene .,0,Encourage others report crimes Criminal Aliens site get ongoing tally whole blasted scene ,Encourage others report crimes Criminal Aliens site get ongoing tally whole blasted scene 
hate-speech-dataset,OFF TOPIC but it has been brought to my attention that this thread is now over a year old so ...,0,OFF TOPIC brought attention thread year old ,OFF TOPIC brought attention thread year old 
hate-speech-dataset,HAPPY BIRTHDAY NATIONAL SOCIALISM THREAD !,0,HAPPY BIRTHDAY NATIONAL SOCIALISM THREAD ,HAPPY BIRTHDAY NATIONAL SOCIALISM THREAD 
hate-speech-dataset,The small Janj River The Una River by Novi Grad The Tara River in Republic of Srpska The Sava River near the town of Srpski Brod Vrbas river The Lake of Nevesinje The Neretva River in Republic of Srpska Izvor Sipovo,0,The small Janj River The Una River Novi Grad The Tara River Republic Srpska The Sava River near town Srpski Brod Vrbas river The Lake Nevesinje The Neretva River Republic Srpska Izvor Sipovo,The small Janj River The Una River Novi Grad The Tara River Republic Srpska The Sava River near town Srpski Brod Vrbas river The Lake Nevesinje The Neretva River Republic Srpska Izvor Sipovo
hate-speech-dataset,I am so * * * * ing tired of the moderation on this place .,0,I     ing tired moderation place ,I     ing tired moderation place 
hate-speech-dataset,The moderation is so slow that this board is borderline trash .,0,The moderation slow board borderline trash ,The moderation slow board borderline trash 
hate-speech-dataset,I am sorry but it is the truth .,0,I sorry truth ,I sorry truth 
hate-speech-dataset,How then do you explain that the first Rus rulers of Kiev and Novgorod had Scandinavian names ?,0,How explain first Rus rulers Kiev Novgorod Scandinavian names ,How explain first Rus rulers Kiev Novgorod Scandinavian names 
hate-speech-dataset,However they had Slavic names already after two generations showing that they were outnumbered and mixed with the local Slav populations .,0,However Slavic names already two generations showing outnumbered mixed local Slav populations ,However Slavic names already two generations showing outnumbered mixed local Slav populations 
